secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
215,95,0,2.29261,35.1036,0,461,723.2,-2.67040604,40.55701961,0,1.31506,40,0,-255,0,0,0,0,0,0,0,0
216,106,0,2.30179,33.0732,0,461,723.6,-2.67044057,40.55708826,0,1.75079,40,0,-255,0,0,0,0,0,0,0,0
217,99,0,2.31102,31.4568,0,413,724.2,-2.67045759,40.55715908,0,2.40085,40,0,-255,0,0,0,0,0,0,0,0
218,92,0,2.31927,31.4568,0,413,724.8,-2.67046639,40.55722253,0,3.12812,40,0,-255,0,0,0,0,0,0,0,0
219,95,0,2.32743,29.394,0,371,725.4,-2.67048391,40.55729127,0,3.86341,40,0,-255,0,0,0,0,0,0,0,0
220,96,0,2.3356,29.394,0,399,726,-2.67050092,40.55735639,0,4.59781,40,0,-255,0,0,0,0,0,0,0,0
221,92,0,2.34306,26.8632,0,382,726.6,-2.67051634,40.55742068,0,5.4021,40,0,-255,0,0,0,0,0,0,0,0
222,88,0,2.35017,25.5744,0,400,727.2,-2.67052925,40.55748288,0,6.24598,40,0,-255,0,0,0,0,0,0,0,0
223,85,0,2.35701,24.6348,0,338,727.8,-2.67054149,40.55754465,0,6.5922,40,0,-255,0,0,0,0,0,0,0,0
224,86,0,2.36371,24.1344,0,339,728.4,-2.67055733,40.55759109,0,7.11389,40,0,-255,0,0,0,0,0,0,0,0
225,95,0,2.37024,23.5116,0,328,728.4,-2.67057443,40.55764875,0,6.70363,40,0,-255,0,0,0,0,0,0,0,0
226,98,0,2.37662,22.95,0,360,728.4,-2.67058860,40.55770617,0,6.2679,40,0,-255,0,0,0,0,0,0,0,0
227,94,0,2.38271,21.942,0,360,729,-2.67059832,40.55775864,0,6.60307,40,0,-255,0,0,0,0,0,0,0,0
228,93,0,2.38869,21.5136,0,348,729.4,-2.67060964,40.55781136,0,6.54469,40,0,-255,0,0,0,0,0,0,0,0
229,92,0,2.39467,21.5136,0,348,729.8,-2.67061827,40.55786325,0,6.4783,40,0,-255,0,0,0,0,0,0,0,0
230,90,0,2.40042,20.7324,0,353,730.2,-2.67063554,40.55791195,0,6.43955,40,0,-255,0,0,0,0,0,0,0,0
231,86,0,2.40618,20.7324,0,351,730.6,-2.67065431,40.55795545,0,6.32971,40,0,-255,0,0,0,0,0,0,0,0
232,90,0,2.41176,20.0592,0,353,730.6,-2.67068013,40.55800146,0,5.48583,40,0,-255,0,0,0,0,0,0,0,0
233,94,0,2.41716,19.4544,0,348,731,-2.67070594,40.55804337,0,5.34937,40,0,-255,0,0,0,0,0,0,0,0
234,87,0,2.42248,19.1628,0,350,731.6,-2.67073721,40.55808076,0,5.58167,40,0,-255,0,0,0,0,0,0,0,0
235,80,0,2.42772,18.8604,0,325,732,-2.67077208,40.55811973,0,6.34503,40,0,-255,0,0,0,0,0,0,0,0
236,80,0,2.43286,18.4968,0,333,732.4,-2.67080502,40.55815745,0,7.12324,40,0,-255,0,0,0,0,0,0,0,0
237,80,0,2.43797,18.4104,0,333,732.8,-2.67084022,40.55819299,0,6.9208,40,0,-255,0,0,0,0,0,0,0,0
238,79,0,2.44309,18.4104,0,296,732.8,-2.67088129,40.55822635,0,6.2519,40,0,-255,0,0,0,0,0,0,0,0
239,78,0,2.44811,18.0864,0,296,732.8,-2.67092890,40.55825183,0,5.583,40,0,-255,0,0,0,0,0,0,0,0
240,82,0,2.45311,17.982,0,349,733.2,-2.67098389,40.55827631,0,5.68735,40,0,-255,0,0,0,0,0,0,0,0
241,86,0,2.4581,17.982,0,302,733.8,-2.67103795,40.55829936,0,6.19531,40,0,-255,0,0,0,0,0,0,0,0
242,87,0,2.46312,18.0756,0,302,734.2,-2.67109084,40.55832350,0,6.99213,40,0,-255,0,0,0,0,0,0,0,0
243,87,0,2.46834,18.792,0,296,734.6,-2.67115002,40.55834219,0,7.01767,40,0,-255,0,0,0,0,0,0,0,0
244,89,0,2.47356,18.792,0,313,735,-2.67120668,40.55835594,0,6.65613,40,0,-255,0,0,0,0,0,0,0,0
245,90,0,2.47879,18.8028,0,324,735,-2.67126963,40.55837060,0,5.89277,40,0,-255,0,0,0,0,0,0,0,0
246,92,0,2.48404,18.9072,0,327,735,-2.67132755,40.55838326,0,5.11456,40,0,-255,0,0,0,0,0,0,0,0
247,93,0,2.48941,19.332,0,327,735,-2.67138672,40.55839709,0,4.33178,40,0,-255,0,0,0,0,0,0,0,0
248,94,0,2.49487,19.6524,0,320,735.4,-2.67144632,40.55841042,0,5.06439,40,0,-255,0,0,0,0,0,0,0,0
249,93,0,2.50025,19.3788,0,317,736,-2.67150759,40.55842450,0,6.17963,40,0,-255,0,0,0,0,0,0,0,0
250,93,0,2.50563,19.3572,0,317,736.4,-2.67156861,40.55842835,0,6.12312,40,0,-255,0,0,0,0,0,0,0,0
251,92,0,2.51098,19.2852,0,306,736.8,-2.67163022,40.55843833,0,5.66838,40,0,-255,0,0,0,0,0,0,0,0
252,92,0,2.51634,19.2852,0,335,737.2,-2.67169065,40.55844839,0,5.61784,40,0,-255,0,0,0,0,0,0,0,0
253,91,0,2.52166,19.1412,0,354,737.2,-2.67175159,40.55845995,0,4.85155,40,0,-255,0,0,0,0,0,0,0,0
254,90,0,2.52693,18.9756,0,360,737.2,-2.67181135,40.55847060,0,4.08527,40,0,-255,0,0,0,0,0,0,0,0
255,89,0,2.53218,18.9072,0,421,737.2,-2.67186600,40.55848493,0,4.08527,40,0,-255,0,0,0,0,0,0,0,0
256,86,0,2.53727,18.324,0,362,737.8,-2.67192040,40.55850496,0,5.26405,40,0,-255,0,0,0,0,0,0,0,0
257,86,0,2.54235,18.2808,0,364,738.2,-2.67197195,40.55852651,0,6.05145,40,0,-255,0,0,0,0,0,0,0,0
258,87,0,2.54739,18.1512,0,364,738.6,-2.67202241,40.55855375,0,6.1125,40,0,-255,0,0,0,0,0,0,0,0
259,88,0,2.55249,18.3672,0,393,739,-2.67207094,40.55858309,0,5.78157,40,0,-255,0,0,0,0,0,0,0,0
260,88,0,2.55766,18.6084,0,393,739.6,-2.67211746,40.55861267,0,6.19862,39,0,-255,0,0,0,0,0,0,0,0
261,89,0,2.56297,19.0944,0,357,739.6,-2.67216297,40.55864251,0,5.45096,39,0,-255,0,0,0,0,0,0,0,0
262,91,0,2.56827,19.0944,0,357,739.6,-2.67220915,40.55867378,0,4.70469,39,0,-255,0,0,0,0,0,0,0,0
263,90,0,2.57348,18.7668,0,373,740,-2.67225282,40.55870496,0,5.47244,39,0,-255,0,0,0,0,0,0,0,0
264,88,0,2.5787,18.7668,0,355,740.4,-2.67229582,40.55873748,0,6.23873,39,0,-255,0,0,0,0,0,0,0,0
265,90,0,2.58386,18.5976,0,355,741,-2.67233446,40.55877687,0,7.40152,39,0,-255,0,0,0,0,0,0,0,0
266,90,0,2.58907,18.7668,0,382,741.4,-2.67237201,40.55881417,0,6.99049,39,0,-255,0,0,0,0,0,0,0,0
267,92,0,2.59429,18.7668,0,355,741.8,-2.67240990,40.55886002,0,6.96937,39,0,-255,0,0,0,0,0,0,0,0
268,95,0,2.59965,19.296,0,355,741.8,-2.67244636,40.55890235,0,6.17572,39,0,-255,0,0,0,0,0,0,0,0
269,96,0,2.60523,20.0844,0,288,742.2,-2.67248257,40.55894527,0,6.10825,39,0,-255,0,0,0,0,0,0,0,0
270,98,0,2.61091,20.4588,0,288,742.6,-2.67252012,40.55899036,0,5.65194,39,0,-255,0,0,0,0,0,0,0,0
271,99,0,2.61675,20.9592,0,281,743,-2.67256111,40.55903370,0,6.33687,39,0,-255,0,0,0,0,0,0,0,0
272,98,0,2.62255,20.9592,0,269,743.4,-2.67260210,40.55908122,0,7.02652,39,0,-255,0,0,0,0,0,0,0,0
273,83,0,2.62856,21.6324,0,269,744,-2.67264208,40.55913009,0,7.25711,39,0,-255,0,0,0,0,0,0,0,0
274,84.5,0,2.63408,22.1742,0,259,744,-2.67268290,40.55917912,0,6.49082,39,0,-255,0,0,0,0,0,0,0,0
275,86,0,2.63961,22.716,0,249,744,-2.67272372,40.55922816,0,5.32803,39,0,-255,0,0,0,0,0,0,0,0
276,96,0,2.64646,24.6744,0,251,744,-2.67277133,40.55928733,0,4.56028,39,0,-255,0,0,0,0,0,0,0,0
277,82,0,2.65379,26.4024,0,269,744,-2.67282455,40.55934995,0,3.79399,39,0,-255,0,0,0,0,0,0,0,0
278,82,0,2.66159,28.0836,0,241,744,-2.67287610,40.55941977,0,3.79399,39,0,-255,0,0,0,0,0,0,0,0
279,85,0,2.66989,29.8764,0,227,744,-2.67293620,40.55949445,0,3.07715,39,0,-255,0,0,0,0,0,0,0,0
280,91,0,2.67851,31.0176,0,232,744,-2.67299655,40.55956796,0,2.37292,39,0,-255,0,0,0,0,0,0,0,0
281,91,0,2.68764,32.8644,0,232,744,-2.67305673,40.55964147,0,1.68799,39,0,-255,0,0,0,0,0,0,0,0
282,102,0,2.69677,32.8644,0,267,744,-2.67311842,40.55971917,0,0.998336,39,0,-255,0,0,0,0,0,0,0,0
283,102,0,2.70656,35.2656,0,267,743.4,-2.67318196,40.55980173,0,-0.61287,39,0,-255,0,0,0,0,0,0,0,0
284,84,0,2.71636,35.2656,0,252,743,-2.67323887,40.55988739,0,-1.02103,39,0,-255,0,0,0,0,0,0,0,0
285,88,0,2.72682,37.674,0,261,742.6,-2.67329285,40.55998169,0,-1.40344,39,0,-255,0,0,0,0,0,0,0,0
286,91,0,2.738,40.2336,0,241,742.2,-2.67331582,40.56009275,0,-1.76122,39,0,-255,0,0,0,0,0,0,0,0
287,90,0,2.74967,41.9868,0,268,741.8,-2.67331950,40.56020213,0,-2.10398,39,0,-255,0,0,0,0,0,0,0,0
288,94,0,2.76186,43.902,0,259,741.2,-2.67331121,40.56031646,0,-2.59619,39,0,-255,0,0,0,0,0,0,0,0
289,99,0,2.77441,45.1872,0,275,740.6,-2.67329696,40.56043331,0,-3.07428,39,0,-255,0,0,0,0,0,0,0,0
290,99,0,2.78106,46.0836,0,272,740.4,-2.67328753,40.56049588,0,-3.37503,39,0,-255,0,0,0,0,0,0,0,0
291,99,0,2.78771,46.98,0,269,740.2,-2.67327810,40.56055845,0,-3.67578,39,0,-255,0,0,0,0,0,0,0,0
292,99,0,2.80091,48.456,0,270,739.6,-2.67326988,40.56068543,0,-4.13033,39,0,-255,0,0,0,0,0,0,0,0
293,96,0,2.81467,49.5468,0,294,739.2,-2.67328095,40.56082088,0,-3.80815,39,0,-255,0,0,0,0,0,0,0,0
294,93,0,2.82844,49.5468,0,293,738.6,-2.67331330,40.56095768,0,-3.83572,39,0,-255,0,0,0,0,0,0,0,0
295,93,0,2.8431,52.7724,0,293,737.8,-2.67337281,40.56108659,0,-3.99901,39,0,-255,0,0,0,0,0,0,0,0
296,103,0,2.85776,52.7724,0,293,737,-2.67345881,40.56121752,0,-4.18694,39,0,-255,0,0,0,0,0,0,0,0
297,103,0,2.8731,55.2312,0,293,736,-2.67355202,40.56133989,0,-4.49607,39,0,-255,0,0,0,0,0,0,0,0
298,95,0,2.88844,55.2312,0,309,735.2,-2.67365252,40.56148071,0,-4.52537,39,0,-255,0,0,0,0,0,0,0,0
299,99,0,2.90456,58.0392,0,320,734.4,-2.67375310,40.56160987,0,-4.54356,39,0,-255,0,0,0,0,0,0,0,0
300,98,0,2.92109,59.4936,0,316,733.6,-2.67385343,40.56172898,0,-4.72678,39,0,-255,0,0,0,0,0,0,0,0
301,103,0,2.93774,59.958,0,346,732.8,-2.67395368,40.56185831,0,-4.90651,39,0,-255,0,0,0,0,0,0,0,0
302,101,0,2.95446,60.192,0,407,732,-2.67405351,40.56198924,0,-4.93043,39,0,-255,0,0,0,0,0,0,0,0
303,99,0,2.97118,60.192,0,375,731.2,-2.67414881,40.56211597,0,-5.1182,39,0,-255,0,0,0,0,0,0,0,0
304,96,0,2.98721,57.7116,0,376,730.6,-2.67424126,40.56223651,0,-5.05677,39,0,-255,0,0,0,0,0,0,0,0
305,96,0,3.00284,56.2392,0,376,730.6,-2.67433003,40.56235092,0,-4.51107,39,0,-255,0,0,0,0,0,0,0,0
306,92,0,3.01846,56.2392,0,379,731,-2.67441820,40.56246156,0,-3.70928,39,0,-255,0,0,0,0,0,0,0,0
307,92,0,3.03358,54.45,0,375,731.4,-2.67450764,40.56257036,0,-2.79284,39,0,-255,0,0,0,0,0,0,0,0
308,103,0,3.04814,52.4124,0,350,731.8,-2.67459640,40.56267479,0,-1.99661,39,0,-255,0,0,0,0,0,0,0,0
309,100,0,3.06231,51.0228,0,394,732.2,-2.67468131,40.56277605,0,-1.21804,39,0,-255,0,0,0,0,0,0,0,0
310,99,0,3.07617,49.8672,0,475,732.8,-2.67475851,40.56288250,0,-0.301172,39,0,-255,0,0,0,0,0,0,0,0
311,95,0,3.08975,48.9168,0,443,732.8,-2.67483386,40.56298174,0,0.179308,39,0,-255,0,0,0,0,0,0,0,0
312,95,0,3.10309,48.0024,0,400,733.2,-2.67490612,40.56308190,0,0.957627,39,0,-255,0,0,0,0,0,0,0,0
313,94,0,3.11606,46.6956,0,417,733.6,-2.67497418,40.56317746,0,1.7445,39,0,-255,0,0,0,0,0,0,0,0
314,94,0,3.12903,46.6956,0,414,734,-2.67504173,40.56327217,0,2.4272,39,0,-255,0,0,0,0,0,0,0,0
315,94,0,3.14123,43.902,0,414,734.6,-2.67510938,40.56336085,0,2.91901,39,0,-255,0,0,0,0,0,0,0,0
316,96,0,3.15342,43.902,0,438,735.2,-2.67517283,40.56344627,0,3.15513,39,0,-255,0,0,0,0,0,0,0,0
317,96,0,3.1651,42.0444,0,438,735.6,-2.67523259,40.56353226,0,3.23305,39,0,-255,0,0,0,0,0,0,0,0
318,100,0,3.17678,42.0444,0,414,736.2,-2.67529227,40.56361449,0,3.47202,39,0,-255,0,0,0,0,0,0,0,0
319,99,0,3.18768,39.258,0,445,737,-2.67535027,40.56369152,0,3.92368,39,0,-255,0,0,0,0,0,0,0,0
320,96,0,3.19817,37.7676,0,347,737.6,-2.67540744,40.56376922,0,4.06275,39,0,-255,0,0,0,0,0,0,0,0
321,95,0,3.2082,36.0864,0,347,738.2,-2.67546443,40.56384097,0,4.66096,39,0,-255,0,0,0,0,0,0,0,0
322,98,0,3.21822,36.0864,0,404,738.8,-2.67552646,40.56391205,0,4.95991,39,0,-255,0,0,0,0,0,0,0,0
323,99,0,3.22783,34.5888,0,365,739.4,-2.67558974,40.56397567,0,5.27585,39,0,-255,0,0,0,0,0,0,0,0
324,96,0,3.2371,33.354,0,400,740,-2.67565470,40.56403702,0,5.6147,39,0,-255,0,0,0,0,0,0,0,0
325,91,0,3.24636,33.354,0,376,740.4,-2.67571866,40.56409075,0,5.55486,39,0,-255,0,0,0,0,0,0,0,0
326,91,0,3.2549,30.7584,0,376,740.8,-2.67578814,40.56413987,0,5.53104,39,0,-255,0,0,0,0,0,0,0,0
327,94,0,3.26345,30.7584,0,428,741.2,-2.67586174,40.56418496,0,5.65641,39,0,-255,0,0,0,0,0,0,0,0
328,95,0,3.27169,29.6604,0,428,741.6,-2.67595209,40.56421589,0,5.62815,39,0,-255,0,0,0,0,0,0,0,0
329,93,0,3.27993,29.6604,0,396,742,-2.67603306,40.56424783,0,5.37964,39,0,-255,0,0,0,0,0,0,0,0
330,92,0,3.2879,28.6956,0,407,742.6,-2.67611504,40.56427943,0,5.56049,39,0,-255,0,0,0,0,0,0,0,0
331,90,0,3.29578,28.3788,0,443,743,-2.67619735,40.56430885,0,5.4699,39,0,-255,0,0,0,0,0,0,0,0
332,90,0,3.30351,27.8136,0,415,743.4,-2.67627723,40.56433852,0,5.38856,39,0,-255,0,0,0,0,0,0,0,0
333,89,0,3.3113,28.0692,0,377,743.8,-2.67635887,40.56436836,0,5.27769,39,0,-255,0,0,0,0,0,0,0,0
334,87,0,3.3191,28.0692,0,361,743.8,-2.67643791,40.56439862,0,4.63044,39,0,-255,0,0,0,0,0,0,0,0
335,85,0,3.32658,26.9388,0,337,743.8,-2.67651427,40.56442846,0,4.19847,39,0,-255,0,0,0,0,0,0,0,0
336,85,0,3.33394,26.478,0,337,744.2,-2.67658669,40.56445922,0,4.27357,39,0,-255,0,0,0,0,0,0,0,0
337,83,0,3.34129,26.478,0,346,744.6,-2.67666020,40.56449149,0,4.34995,39,0,-255,0,0,0,0,0,0,0,0
338,83,0,3.34854,26.0964,0,346,745.2,-2.67673169,40.56452703,0,4.6921,39,0,-255,0,0,0,0,0,0,0,0
339,83,0,3.35579,26.0964,0,342,745.6,-2.67679783,40.56456475,0,4.75839,39,0,-255,0,0,0,0,0,0,0,0
340,84,0,3.36305,26.1396,0,306,746,-2.67686396,40.56460925,0,4.55653,38,0,-255,0,0,0,0,0,0,0,0
341,84,0,3.37046,26.568,0,317,746,-2.67692615,40.56465636,0,4.04891,38,0,-255,0,0,0,0,0,0,0,0
342,86,0,3.37793,26.892,0,362,746,-2.67699388,40.56470799,0,3.53145,38,0,-255,0,0,0,0,0,0,0,0
343,87,0,3.38552,27.4176,0,318,746,-2.67705633,40.56475937,0,3.01797,38,0,-255,0,0,0,0,0,0,0,0
344,89,0,3.39334,28.17,0,302,746,-2.67711785,40.56481528,0,3.01797,38,0,-255,0,0,0,0,0,0,0,0
345,91,0,3.40117,28.17,0,321,746,-2.67717803,40.56487102,0,3.01797,38,0,-255,0,0,0,0,0,0,0,0
346,92,0,3.4092,28.9116,0,317,746,-2.67723972,40.56492793,0,2.47449,38,0,-255,0,0,0,0,0,0,0,0
347,93,0,3.41723,28.9116,0,278,746,-2.67730259,40.56498636,0,1.93027,38,0,-255,0,0,0,0,0,0,0,0
348,94,0,3.42543,29.52,0,278,746.4,-2.67736696,40.56504360,0,1.59049,38,0,-255,0,0,0,0,0,0,0,0
349,85,0,3.43363,29.52,0,343,746.8,-2.67743183,40.56510077,0,1.52657,38,0,-255,0,0,0,0,0,0,0,0
350,87,0,3.44199,30.096,0,338,747.2,-2.67749998,40.56515894,0,1.45408,38,0,-255,0,0,0,0,0,0,0,0
351,87,0,3.45052,30.6972,0,338,747.6,-2.67756460,40.56521920,0,1.92301,38,0,-255,0,0,0,0,0,0,0,0
352,91,0,3.45904,30.6972,0,339,748,-2.67762764,40.56528048,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
353,90,0,3.46763,30.9096,0,303,748,-2.67769100,40.56534099,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
354,91,0,3.47631,31.2552,0,309,748,-2.67775621,40.56540109,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
355,91,0,3.48499,31.2552,0,333,748,-2.67782210,40.56545985,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
356,92,0,3.49359,30.942,0,385,748,-2.67789250,40.56551785,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
357,92,0,3.50218,30.942,0,373,748,-2.67796107,40.56557284,0,2.3925,38,0,-255,0,0,0,0,0,0,0,0
358,87,0,3.5109,31.3848,0,354,748,-2.67803223,40.56563126,0,1.90469,38,0,-255,0,0,0,0,0,0,0,0
359,82,0,3.51962,31.3848,0,354,748.4,-2.67810222,40.56568809,0,1.8756,38,0,-255,0,0,0,0,0,0,0,0
360,81,0,3.52837,31.5108,0,336,749,-2.67817162,40.56574458,0,2.08285,38,0,-255,0,0,0,0,0,0,0,0
361,81,0,3.5371,31.4136,0,299,749.4,-2.67823985,40.56579798,0,2.0721,38,0,-255,0,0,0,0,0,0,0,0
362,80,0,3.54566,30.8196,0,370,749.8,-2.67831277,40.56584726,0,2.06991,38,0,-255,0,0,0,0,0,0,0,0
363,80,0,3.55431,31.1292,0,342,750.2,-2.67839357,40.56589596,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
364,80,0,3.56299,31.2552,0,312,750.2,-2.67848586,40.56592622,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
365,82,0,3.57176,31.5756,0,347,750.2,-2.67858016,40.56596578,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
366,83,0,3.58066,32.0364,0,341,750.2,-2.67867764,40.56599034,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
367,84,0,3.58965,32.3712,0,366,750.2,-2.67878207,40.56601876,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
368,84,0,3.59872,32.6448,0,366,750.2,-2.67888651,40.56604407,0,2.53234,38,0,-255,0,0,0,0,0,0,0,0
369,83,0,3.60779,32.6448,0,342,750.2,-2.67898651,40.56606955,0,2.07362,38,0,-255,0,0,0,0,0,0,0,0
370,83,0,3.61685,32.6448,0,342,750.2,-2.67908290,40.56609436,0,1.38791,38,0,-255,0,0,0,0,0,0,0,0
371,87,0,3.62586,32.4072,0,357,750.2,-2.67917636,40.56611883,0,0.929717,38,0,-255,0,0,0,0,0,0,0,0
372,90,0,3.63486,32.4072,0,334,750.6,-2.67926529,40.56614180,0,0.906872,38,0,-255,0,0,0,0,0,0,0,0
373,97,0,3.64359,31.446,0,341,751,-2.67935196,40.56616259,0,0.902635,38,0,-255,0,0,0,0,0,0,0,0
374,101,0,3.65164,28.9656,0,380,751.4,-2.67943779,40.56618589,0,1.39953,38,0,-255,0,0,0,0,0,0,0,0
375,100,0,3.65968,28.9656,0,387,751.8,-2.67951298,40.56621112,0,1.89704,38,0,-255,0,0,0,0,0,0,0,0
376,95,0,3.6673,27.4176,0,369,752.4,-2.67959017,40.56623903,0,2.68444,38,0,-255,0,0,0,0,0,0,0,0
377,93,0,3.67471,26.658,0,369,752.8,-2.67965438,40.56627465,0,3.22425,38,0,-255,0,0,0,0,0,0,0,0
378,94,0,3.6818,25.5528,0,377,753.4,-2.67971272,40.56630734,0,4.07052,38,0,-255,0,0,0,0,0,0,0,0
379,95,0,3.68844,23.9076,0,377,753.8,-2.67976921,40.56634540,0,4.67293,38,0,-255,0,0,0,0,0,0,0,0
380,91,0,3.69509,23.9076,0,378,754.4,-2.67982378,40.56638102,0,5.57518,38,0,-255,0,0,0,0,0,0,0,0
381,92,0,3.70134,22.5108,0,391,754.4,-2.67987667,40.56641907,0,5.57518,38,0,-255,0,0,0,0,0,0,0,0
382,94,0,3.70759,22.5108,0,400,754.4,-2.67992377,40.56645889,0,5.13074,38,0,-255,0,0,0,0,0,0,0,0
383,94,0,3.71359,21.582,0,400,755,-2.67997465,40.56649602,0,5.67255,38,0,-255,0,0,0,0,0,0,0,0
384,92,0,3.71947,21.1968,0,383,755.4,-2.68002360,40.56653122,0,5.85592,38,0,-255,0,0,0,0,0,0,0,0
385,91,0,3.72526,20.8224,0,385,756,-2.68007289,40.56656735,0,6.39468,38,0,-255,0,0,0,0,0,0,0,0
386,90,0,3.73099,20.628,0,382,756.4,-2.68011857,40.56660431,0,6.30536,38,0,-255,0,0,0,0,0,0,0,0
387,88,0,3.73672,20.628,0,327,757,-2.68016668,40.56664036,0,6.81267,38,0,-255,0,0,0,0,0,0,0,0
388,88,0,3.74226,19.9332,0,327,757,-2.68021186,40.56667380,0,5.96641,38,0,-255,0,0,0,0,0,0,0,0
389,86,0,3.74779,19.9332,0,357,757.4,-2.68026089,40.56670724,0,6.08733,38,0,-255,0,0,0,0,0,0,0,0
390,86,0,3.75325,19.6416,0,382,757.8,-2.68030683,40.56674119,0,5.91767,38,0,-255,0,0,0,0,0,0,0,0
391,86,0,3.75871,19.656,0,382,758.6,-2.68035578,40.56677598,0,7.38287,38,0,-255,0,0,0,0,0,0,0,0
392,86,0,3.76417,19.656,0,355,758.6,-2.68040456,40.56681093,0,7.38287,38,0,-255,0,0,0,0,0,0,0,0
393,89,0,3.76976,20.1168,0,322,759,-2.68045351,40.56684773,0,7.09844,38,0,-255,0,0,0,0,0,0,0,0
394,92,0,3.77555,20.8512,0,311,759,-2.68049944,40.56688712,0,6.41816,38,0,-255,0,0,0,0,0,0,0,0
395,93,0,3.78134,20.8512,0,305,759,-2.68054521,40.56692677,0,5.38189,38,0,-255,0,0,0,0,0,0,0,0
396,95,0,3.78737,21.7044,0,298,759,-2.68058997,40.56696960,0,4.68381,38,0,-255,0,0,0,0,0,0,0,0
397,96,0,3.7934,21.7044,0,292,759,-2.68063414,40.56701629,0,3.63669,38,0,-255,0,0,0,0,0,0,0,0
398,98,0,3.79973,22.7952,0,298,759,-2.68067991,40.56706448,0,3.63669,38,0,-255,0,0,0,0,0,0,0,0
399,99,0,3.80606,22.7952,0,298,759,-2.68072475,40.56711360,0,2.91337,38,0,-255,0,0,0,0,0,0,0,0
400,98,0,3.81282,24.3432,0,298,759,-2.68076959,40.56716825,0,2.18076,38,0,-255,0,0,0,0,0,0,0,0
401,94,0,3.81959,24.3432,0,273,759.4,-2.68081343,40.56722290,0,1.30641,38,0,-255,0,0,0,0,0,0,0,0
402,90,0,3.8266,25.2612,0,284,759.8,-2.68085693,40.56728249,0,1.87702,38,0,-255,0,0,0,0,0,0,0,0
403,92,0,3.8339,26.2512,0,277,760.4,-2.68090169,40.56734134,0,1.98337,38,0,-255,0,0,0,0,0,0,0,0
404,93,0,3.84119,26.2512,0,311,760.8,-2.68094394,40.56739649,0,2.53207,38,0,-255,0,0,0,0,0,0,0,0
405,97,0,3.8487,27.0324,0,268,761.2,-2.68098953,40.56745935,0,3.06469,38,0,-255,0,0,0,0,0,0,0,0
406,98,0,3.85635,27.5652,0,246,761.2,-2.68103463,40.56752046,0,3.06469,38,0,-255,0,0,0,0,0,0,0,0
407,98,0,3.86409,27.8136,0,316,761.2,-2.68108299,40.56758290,0,3.06469,38,0,-255,0,0,0,0,0,0,0,0
408,101,0,3.87181,27.8136,0,216,761.2,-2.68113194,40.56764333,0,3.06469,38,0,-255,0,0,0,0,0,0,0,0
409,105,0,3.87975,28.5876,0,276,761.2,-2.68117746,40.56770478,0,3.06469,38,0,-255,0,0,0,0,0,0,0,0
410,93,0,3.88769,28.5876,0,280,761.2,-2.68122414,40.56776814,0,3.06469,37,0,-255,0,0,0,0,0,0,0,0
411,85,0,3.89569,28.8036,0,280,761.2,-2.68127008,40.56782975,0,2.47385,37,0,-255,0,0,0,0,0,0,0,0
412,85,0,3.90374,28.8036,0,310,761.2,-2.68131936,40.56789379,0,1.90324,37,0,-255,0,0,0,0,0,0,0,0
413,85,0,3.91181,29.2392,0,310,761.2,-2.68137007,40.56795648,0,1.08132,37,0,-255,0,0,0,0,0,0,0,0
414,85,0,3.91993,29.2392,0,343,761.2,-2.68142464,40.56802513,0,0.532623,37,0,-255,0,0,0,0,0,0,0,0
415,87,0,3.92825,29.9484,0,334,761.2,-2.68147610,40.56809235,0,0,37,0,-255,0,0,0,0,0,0,0,0
416,89,0,3.93657,29.9484,0,291,761.2,-2.68152723,40.56816067,0,0,37,0,-255,0,0,0,0,0,0,0,0
417,90,0,3.94515,30.8808,0,283,761.2,-2.68157752,40.56822655,0,0,37,0,-255,0,0,0,0,0,0,0,0
418,90,0,3.95383,31.2552,0,284,761.2,-2.68163167,40.56829687,0,0,37,0,-255,0,0,0,0,0,0,0,0
419,90,0,3.96251,31.2552,0,300,761.2,-2.68168196,40.56836401,0,0,37,0,-255,0,0,0,0,0,0,0,0
420,90,0,3.97118,31.194,0,289,761.2,-2.68173066,40.56842947,0,0,37,0,-255,0,0,0,0,0,0,0,0
421,90,0,3.97984,31.194,0,298,761.2,-2.68178246,40.56849779,0,0,37,0,-255,0,0,0,0,0,0,0,0
422,90,0,3.98847,31.068,0,298,761.2,-2.68183049,40.56856635,0,0,37,0,-255,0,0,0,0,0,0,0,0
423,89,0,3.9971,31.068,0,319,761.2,-2.68187768,40.56862955,0,0,37,0,-255,0,0,0,0,0,0,0,0
424,88,0,4.00573,31.068,0,319,761.2,-2.68192805,40.56869392,0,0,37,0,-255,0,0,0,0,0,0,0,0
